rank,zp_minmax,sim_mwh,dominant_mwh,heat_mwh,cool_mwh,i1,i2,i3,i4,i5
362,0.018832307,11453.949,608207.456,145259.161,474402.244,10,14,15,18,20
363,0.018832960,11425.958,606700.049,143753.608,474372.399,12,15,17,18,20
364,0.018835972,11471.700,609031.475,146277.518,474225.656,9,13,16,18,20
365,0.018837785,11472.079,608992.974,146065.731,474399.322,13,14,17,18,20
366,0.018837975,11511.978,611104.859,147454.456,475162.381,9,11,13,18,20
367,0.018842916,11429.115,606547.027,144060.598,473915.544,9,16,17,18,20
368,0.018844602,11469.213,608620.591,145237.535,474852.268,9,11,17,18,20
369,0.018844753,11501.875,610348.928,146989.257,474861.546,9,13,14,18,20
370,0.018844941,11458.723,608053.034,144677.134,474834.623,9,12,15,18,20
371,0.018845997,11507.122,610587.032,147035.420,475058.734,11,12,13,18,20
372,0.018847415,11464.698,608290.193,145612.314,474142.577,10,11,16,18,20
373,0.018848043,11455.591,607786.771,145281.340,473961.021,13,15,16,18,20
374,0.018849567,11470.156,608510.336,145858.483,474122.010,12,13,16,18,20
375,0.018853362,11412.003,605303.326,143064.420,473650.909,15,16,17,18,20
376,0.018854142,11465.239,608101.882,144818.500,474748.621,11,12,17,18,20
377,0.018854981,11498.846,609857.178,146458.278,474897.746,11,13,15,18,20
378,0.018855282,11455.218,607533.639,145147.115,473841.742,10,14,16,18,20
379,0.018856354,11462.056,607861.714,144772.337,474551.433,9,14,17,18,20
380,0.018856454,11495.036,609607.483,146324.053,474778.466,10,11,14,18,20
381,0.018857201,11427.945,606025.515,143641.562,473811.897,12,16,17,18,20
382,0.018858485,11500.426,609827.694,146570.221,474757.899,12,13,14,18,20
383,0.018858696,11454.295,607374.696,144241.357,474587.633,11,15,17,18,20
384,0.018859999,11487.669,609102.321,145993.079,474596.911,13,14,15,18,20
385,0.018861895,11442.726,606658.353,143987.946,474113.133,9,15,16,18,20
386,0.018866706,11459.259,607379.950,144565.088,474274.121,9,12,16,18,20
387,0.018867492,11445.353,606617.604,143776.159,474286.798,14,15,17,18,20
388,0.018867698,11498.992,609453.879,145742.025,475210.846,9,11,12,18,20
389,0.018869873,11460.441,607340.647,144353.301,474447.787,12,14,17,18,20
390,0.018870668,11487.097,608727.643,145164.883,475049.858,9,11,15,18,20
391,0.018871721,11438.895,606139.501,143568.910,474009.486,12,15,16,18,20
392,0.018872814,11497.062,609186.414,146346.232,474337.244,11,13,16,18,20
393,0.018876763,11476.546,607972.161,144699.684,474749.023,9,14,15,18,20
394,0.018877779,11481.661,608210.397,144745.847,474946.211,11,12,15,18,20
395,0.018878850,11453.847,606702.595,144129.312,474027.131,11,16,17,18,20
396,0.018879681,11491.965,608694.873,145276.827,474910.011,9,12,14,18,20
397,0.018881683,11527.338,610503.765,147057.970,474973.133,11,13,14,18,20
398,0.018882551,11488.687,608428.755,145881.033,474036.409,13,14,16,18,20
399,0.018886452,11472.639,607453.385,144280.649,474645.376,12,14,15,18,20
400,0.018887838,11484.888,608057.305,145052.837,474489.356,9,11,16,18,20
401,0.018888679,11484.683,608019.388,144841.050,474663.021,11,14,17,18,20
402,0.018890802,11446.762,605943.648,143664.113,473726.296,14,16,17,18,20
403,0.018896255,11480.217,607539.293,144633.801,474385.709,11,12,16,18,20
404,0.018898740,11468.008,606813.372,144056.659,474224.721,11,15,16,18,20
405,0.018898891,11477.275,607298.884,144587.638,474188.521,9,14,16,18,20
406,0.018901580,11518.089,609371.732,145764.576,475125.245,9,11,14,18,20
407,0.018905283,11457.691,606057.655,143591.460,473923.886,14,15,16,18,20
408,0.018909670,11513.227,608853.912,145345.540,475021.598,11,12,14,18,20
409,0.018910315,11474.384,606779.093,144168.603,474084.874,12,14,16,18,20
410,0.018912759,11501.371,608127.636,144768.398,474860.610,11,14,15,18,20
411,0.018934402,11501.791,607454.669,144656.352,474300.108,11,14,16,18,20
412,0.019989400,14480.940,724430.947,156356.465,582555.422,10,13,17,18,21
413,0.019999174,14465.504,723305.100,155063.071,582707.534,9,10,17,18,21
414,0.019999892,14441.292,722068.499,154066.893,582442.899,10,15,17,18,21
415,0.020005718,14459.894,722788.028,154644.035,582603.887,10,12,17,18,21
416,0.020010439,14523.067,725774.570,157279.991,583017.646,9,10,13,18,21
417,0.020012543,14437.052,721400.191,153954.847,581882.397,10,16,17,18,21
418,0.020017530,14503.370,724533.454,156283.813,582753.011,10,13,15,18,21
419,0.020021125,14520.412,725254.543,156860.955,582913.999,10,12,13,18,21
420,0.020021407,14483.723,723411.818,154990.418,582905.123,9,10,15,18,21
421,0.020021533,14499.586,724199.603,155796.988,582902.201,9,13,17,18,21
422,0.020021672,14474.937,722963.439,154800.811,582637.565,13,15,17,18,21
423,0.020022534,14453.145,721843.948,153507.416,582789.677,9,15,17,18,21
424,0.020024915,14472.259,722712.613,154666.585,582518.286,10,14,17,18,21
425,0.020027418,14493.502,723683.004,155377.953,582798.554,12,13,17,18,21
426,0.020028644,14489.942,723460.963,155131.784,582819.121,10,11,17,18,21
427,0.020029380,14503.871,724129.801,155567.560,583066.111,9,10,12,18,21
428,0.020029463,14498.640,723865.636,156171.767,582192.509,10,13,16,18,21
429,0.020030699,14480.048,722892.811,154571.383,582801.476,10,12,15,18,21
430,0.020031988,14449.570,721324.840,153088.380,582686.031,12,15,17,18,21
431,0.020033085,14454.034,721508.146,153882.194,582079.986,10,15,16,18,21
432,0.020034320,14470.692,722295.136,154688.765,582077.064,13,16,17,18,21
433,0.020035296,14424.202,719939.531,152399.192,581964.540,15,16,17,18,21
434,0.020038062,14478.633,722556.590,154084.558,582950.666,9,12,17,18,21
435,0.020039809,14483.560,722739.433,154878.372,582344.621,9,10,16,18,21
436,0.020041584,14533.720,725178.185,156883.506,582828.399,10,13,14,18,21
437,0.020041742,14453.524,721171.022,153395.370,582229.175,9,16,17,18,21
438,0.020043314,14475.773,722224.538,154459.337,582240.974,10,12,16,18,21
439,0.020043560,14550.177,725927.761,157348.704,583129.234,10,11,13,18,21
440,0.020045594,14519.124,724305.002,155724.336,583099.790,9,13,15,18,21
441,0.020047023,14446.985,720654.878,152976.334,582125.529,12,16,17,18,21
442,0.020048117,14522.004,724357.486,155865.702,583013.788,11,13,17,18,21
443,0.020048810,14507.439,723606.017,155400.503,582712.953,13,14,17,18,21
444,0.020050736,14493.009,722816.800,154593.933,582715.876,10,14,15,18,21
445,0.020051417,14462.070,721249.290,153110.931,582600.430,14,15,17,18,21
446,0.020052026,14508.982,723566.861,155059.132,583016.710,10,11,15,18,21
447,0.020053530,14478.624,721998.770,153576.129,582901.265,11,15,17,18,21
448,0.020053596,14514.530,723786.913,155305.300,582996.143,12,13,15,18,21
449,0.020053829,14535.048,724801.607,156055.310,583281.346,9,10,11,18,21
450,0.020054043,14520.140,724050.482,155590.111,582980.511,9,10,14,18,21
451,0.020054655,14540.070,725022.187,156301.478,583260.778,9,12,13,18,21
452,0.020056256,14488.681,722402.084,154616.112,582274.653,13,15,16,18,21
453,0.020056371,14490.363,722481.810,154107.108,582865.065,9,14,17,18,21
454,0.020056603,14511.679,723536.260,155171.075,582876.864,10,12,14,18,21
455,0.020056815,14505.740,723232.467,154572.307,583165.900,9,11,17,18,21
456,0.020058879,14468.096,721281.387,153322.717,582426.765,9,15,16,18,21
457,0.020059038,14495.949,722664.211,154011.906,583148.255,9,12,15,18,21
458,0.020060046,14497.752,722717.773,154153.272,583062.253,11,12,17,18,21
459,0.020061807,14530.437,724283.536,155636.274,583177.699,10,11,12,18,21
460,0.020061968,14517.523,723634.055,155612.290,582539.288,9,13,16,18,21
461,0.020062737,14484.592,721964.899,153688.073,582761.418,12,14,17,18,21
462,0.020063819,14457.611,720581.202,152998.885,582039.928,14,16,17,18,21
463,0.020063832,14461.318,720765.482,152903.682,582323.118,12,15,16,18,21
464,0.020064167,14489.298,722147.963,154481.887,582155.374,10,14,16,18,21
465,0.020064330,14508.918,723119.978,155193.254,582435.641,12,13,16,18,21
466,0.020066239,14474.389,721330.457,153464.083,582340.763,11,16,17,18,21
467,0.020067230,14506.536,722896.759,154947.086,582456.209,10,11,16,18,21
468,0.020073738,14493.128,721994.485,153899.860,582587.753,9,12,16,18,21
469,0.020073797,14527.623,723710.770,155327.851,582910.542,13,14,15,18,21
470,0.020075750,14507.637,722644.837,154175.822,582976.652,11,14,17,18,21
471,0.020075957,14569.046,725696.194,156789.227,583476.012,9,11,13,18,21
472,0.020076067,14544.310,724460.117,155793.050,583211.377,11,13,15,18,21
473,0.020076237,14554.169,724945.038,156324.029,583175.178,9,13,14,18,21
474,0.020079703,14509.348,722587.763,154034.456,583062.654,9,14,15,18,21
475,0.020079796,14541.968,724208.954,155658.824,583092.098,10,11,14,18,21
476,0.020080102,14524.710,723338.434,154499.655,583363.489,9,11,15,18,21
477,0.020080315,14561.857,725180.701,156370.192,583372.366,11,12,13,18,21
478,0.020080745,14547.083,724429.441,155904.993,583071.531,12,13,14,18,21
479,0.020084542,14517.567,722822.895,154080.619,583259.842,11,12,15,18,21
480,0.020084971,14502.788,722071.640,153615.421,582959.008,12,14,15,18,21
481,0.020085989,14523.030,723042.815,155215.805,582350.041,13,14,16,18,21
482,0.020086343,14475.981,720687.768,152926.232,582237.517,14,15,16,18,21
483,0.020087596,14539.254,723792.626,155681.004,582650.876,11,13,16,18,21
484,0.020088904,14492.877,721436.907,153391.431,582538.352,11,15,16,18,21
485,0.020091923,14547.630,724053.645,155076.797,583524.477,9,11,12,18,21
486,0.020092237,14532.765,723302.476,154611.598,583223.643,9,12,14,18,21
487,0.020094528,14506.601,721917.962,153922.410,582502.153,9,14,16,18,21
488,0.020096700,14512.932,722154.982,153968.573,582699.341,11,12,16,18,21
489,0.020096704,14497.844,721404.036,153503.375,582398.506,12,14,16,18,21
490,0.020096745,14523.261,722667.335,154387.609,582802.987,9,11,16,18,21
491,0.020100635,14575.060,725104.448,156392.742,583286.765,11,13,14,18,21
492,0.020106511,14531.891,722745.521,154103.170,583174.242,11,14,15,18,21
493,0.020109908,14559.152,723979.072,155099.347,583438.877,9,11,14,18,21
494,0.020112929,14550.991,723464.551,154680.312,583335.230,11,12,14,18,21
495,0.020117787,14526.616,722078.247,153991.124,582613.740,11,14,16,18,21
496,0.020322700,10809.205,531878.366,151907.434,390780.137,9,10,13,17,18
497,0.020328744,10843.557,533410.065,152899.673,391353.949,9,10,11,13,18
498,0.020340911,10835.903,532714.736,152411.924,391138.714,9,10,12,13,18
499,0.020340931,10821.198,531991.309,151834.782,390977.726,9,10,13,15,18
500,0.020349253,10826.642,532041.230,151976.148,390891.724,10,11,13,17,18
501,0.020352254,10840.567,532647.021,152434.474,391053.114,9,10,13,14,18
502,0.020356650,10815.976,531323.984,151722.736,390417.224,9,10,13,16,18
503,0.020363082,10805.093,530621.665,150911.256,390515.502,10,13,15,17,18
504,0.020363123,10819.844,531345.044,151488.398,390676.490,10,12,13,17,18
505,0.020368527,10853.920,532877.019,152480.638,391250.302,10,11,12,13,18
506,0.020370244,10840.081,532152.728,151903.495,391089.314,10,11,13,15,18
507,0.020373184,10823.825,531278.014,151510.949,390590.889,10,13,14,17,18
508,0.020375436,10798.087,529956.123,150799.210,389955.000,10,13,16,17,18
509,0.020376992,10857.082,532810.808,152503.188,391164.701,10,11,13,14,18
510,0.020379853,10831.659,531488.602,151791.449,390528.812,10,11,13,16,18
511,0.020380204,10819.985,530906.604,150682.753,391043.836,9,10,11,17,18
512,0.020383538,10832.971,531456.855,151415.746,390874.079,10,12,13,15,18
513,0.020392546,10809.470,530069.677,150726.558,390152.589,10,13,15,16,18
514,0.020393393,10798.045,529487.430,149617.861,390667.613,9,10,15,17,18
515,0.020393434,10836.865,531389.910,151438.297,390788.479,10,13,14,15,18
516,0.020393712,10851.762,532113.144,152015.439,390949.467,10,12,13,14,18
517,0.020394040,10845.743,531809.431,151416.671,391238.503,9,11,13,17,18
518,0.020395886,10825.959,530791.319,151303.700,390313.577,10,12,13,16,18
519,0.020399501,10815.971,530207.634,150195.004,390828.602,9,10,12,17,18
520,0.020399508,10832.526,531019.000,150610.100,391241.425,9,10,11,15,18
521,0.020400971,10848.045,531741.611,151187.243,391402.414,9,10,11,12,18
522,0.020406422,10818.307,530142.249,150217.554,390743.001,9,10,14,17,18
523,0.020407316,10830.644,530723.584,151326.251,390227.977,10,13,14,16,18
524,0.020408252,10824.327,530389.733,150351.779,390862.280,9,13,15,17,18
525,0.020409310,10792.853,528820.074,149505.816,390107.112,9,10,16,17,18
526,0.020409516,10851.237,531675.369,151209.793,391316.813,9,10,11,14,18
527,0.020413410,10826.307,530352.671,150498.055,390680.924,9,10,11,16,18
528,0.020413443,10825.715,530322.827,150122.351,391026.191,9,10,12,15,18
529,0.020414746,10859.034,531921.077,151344.018,391436.092,9,11,13,15,18
530,0.020415941,10843.092,531109.098,150928.922,391023.269,9,12,13,17,18
531,0.020416799,10813.798,529651.978,149686.575,390779.201,10,11,15,17,18
532,0.020419089,10876.068,532642.173,151921.161,391597.081,9,11,12,13,18
533,0.020421227,10830.868,530373.038,150263.717,390940.189,10,11,12,17,18
534,0.020421757,10828.774,530256.718,150144.902,390940.590,9,10,14,15,18
535,0.020423846,10802.887,528934.978,149433.163,390304.701,9,10,15,16,18
536,0.020423988,10846.018,531043.122,150951.472,390937.668,9,13,14,17,18
537,0.020425497,10819.829,529721.683,150239.733,390301.779,9,13,16,17,18
538,0.020425523,10845.506,530978.117,150722.044,391101.579,9,10,12,14,18
539,0.020427026,10832.620,530308.236,150286.268,390854.589,10,11,14,17,18
540,0.020428253,10879.589,532575.602,151943.711,391511.480,9,11,13,14,18
541,0.020428663,10852.824,531254.739,151231.972,390875.591,9,11,13,16,18
542,0.020428963,10820.316,529655.678,150010.305,390465.689,9,10,12,16,18
543,0.020430310,10853.072,531224.055,150856.269,391220.858,9,12,13,15,18
544,0.020430663,10807.528,528985.700,149574.529,390218.699,10,11,16,17,18
545,0.020430738,10839.625,530554.736,150420.493,390973.868,11,13,15,17,18
546,0.020434841,10856.539,531275.952,150997.635,391134.856,11,12,13,17,18
547,0.020436477,10809.933,528952.860,149198.826,390563.967,10,12,15,17,18
548,0.020438275,10823.887,529589.057,150032.856,390380.089,9,10,14,16,18
549,0.020438417,10829.038,529837.411,150167.081,390499.368,9,13,15,16,18
550,0.020438764,10842.486,530486.358,150191.065,391137.779,10,11,12,15,18
551,0.020439883,10856.793,531157.285,150878.820,391135.257,9,13,14,15,18
552,0.020443296,10832.680,529889.133,150308.447,390413.366,11,13,16,17,18
553,0.020443629,10785.379,527566.736,148509.638,389842.477,10,15,16,17,18
554,0.020443921,10812.528,528887.214,149221.376,390478.366,10,14,15,17,18
555,0.020444454,10860.281,531209.160,151020.185,391049.256,11,13,14,17,18
556,0.020444890,10827.819,529610.053,149798.518,390639.354,10,12,14,17,18
557,0.020445480,10817.713,529100.453,149501.877,390416.288,10,11,15,16,18
558,0.020446325,10845.153,530420.641,150213.615,391052.178,10,11,14,15,18
559,0.020446893,10875.232,531876.976,151455.962,391296.246,9,12,13,14,18
560,0.020446918,10860.251,531143.673,150790.758,391213.166,10,11,12,14,18
561,0.020447730,10802.289,528287.955,149086.780,390003.465,10,12,16,17,18
562,0.020448852,10849.247,530555.332,150744.223,390660.356,9,12,13,16,18
563,0.020448977,10834.318,529821.978,150079.019,390577.277,10,11,12,16,18
564,0.020450084,10835.595,529855.782,149932.744,390758.634,12,13,15,17,18
565,0.020455877,10805.243,528221.951,149109.330,389917.864,10,14,16,17,18
566,0.020456431,10870.284,531387.144,150924.983,391332.446,11,12,13,15,18
567,0.020456438,10810.616,528470.084,149243.556,390037.144,13,15,16,17,18
568,0.020457685,10852.576,530488.953,150766.774,390574.756,9,13,14,16,18
569,0.020457851,10830.841,529422.237,149127.098,391125.980,9,11,15,17,18
570,0.020459057,10838.287,529754.958,150101.569,390491.676,10,11,14,16,18
571,0.020459802,10839.377,529788.950,149955.294,390673.033,13,14,15,17,18
572,0.020459906,10843.810,530002.940,150235.795,390610.955,11,13,15,16,18
573,0.020461909,10812.135,528403.047,149014.128,390201.054,10,12,15,16,18
574,0.020463285,10839.872,529722.938,149725.866,390836.944,10,12,14,15,18
575,0.020463791,10829.225,529189.604,149820.698,390198.132,12,13,16,17,18
576,0.020464795,10873.375,531321.003,150947.533,391246.845,11,13,14,15,18
577,0.020464943,10856.849,530509.609,150532.436,390834.021,12,13,14,17,18
578,0.020465842,10849.790,530141.418,149704.240,391286.968,9,11,12,17,18
579,0.020466287,10861.928,530722.952,150812.937,390771.944,11,12,13,16,18
580,0.020466941,10889.297,532043.212,151524.675,391407.833,11,12,13,14,18
581,0.020472636,10816.425,528335.707,149036.678,390115.454,10,14,15,16,18
582,0.020473737,10833.118,529122.661,149843.248,390112.531,13,14,16,17,18
583,0.020474087,10852.809,530075.349,149726.791,391201.367,9,11,14,17,18
584,0.020474467,10825.968,528754.562,149015.052,390565.478,9,11,16,17,18
585,0.020474471,10832.184,529058.078,149613.820,390276.442,10,12,14,16,18
586,0.020476580,10866.016,530655.814,150835.487,390686.343,11,13,14,16,18
587,0.020479054,10839.647,529304.119,149748.046,390395.721,12,13,15,16,18
588,0.020480017,10828.233,528721.862,148639.349,390910.745,9,12,15,17,18
589,0.020482974,10861.198,530254.947,149631.588,391484.557,9,11,12,15,18
590,0.020484824,10869.692,530621.703,150459.784,391031.611,12,13,14,15,18
591,0.020487503,10830.845,528656.199,148661.899,390825.145,9,14,15,17,18
592,0.020487728,10803.907,527335.510,147950.161,390189.255,9,15,16,17,18
593,0.020488163,10835.573,528869.894,148942.400,390763.067,9,11,15,16,18
594,0.020490233,10863.704,530189.391,149654.138,391398.957,9,11,14,15,18
595,0.020490239,10844.183,529236.534,149770.596,390310.121,13,14,15,16,18
596,0.020495891,10861.939,529956.908,150347.738,390471.109,12,13,14,16,18
597,0.020497750,10882.436,530908.790,150231.281,391559.945,9,11,12,14,18
598,0.020497842,10851.028,529374.147,149239.042,390986.133,9,12,14,17,18
599,0.020497977,10855.485,529588.113,149519.542,390924.056,9,11,12,16,18
600,0.020498334,10824.214,528053.333,148527.303,390350.244,9,12,16,17,18
601,0.020499309,10841.850,528888.546,148708.062,391022.333,11,12,15,17,18
602,0.020504382,10857.542,529523.005,149542.092,390838.455,9,11,14,16,18
603,0.020505499,10826.654,527987.842,148549.853,390264.643,9,14,16,17,18
604,0.020505722,10816.827,527502.890,148018.874,390300.843,11,15,16,17,18
605,0.020509109,10845.662,528821.684,148730.613,390936.732,11,14,15,17,18
606,0.020510535,10833.038,528169.446,148454.651,390547.833,9,12,15,16,18
607,0.020512621,10835.230,528222.617,148596.017,390461.831,11,12,16,17,18
608,0.020512857,10861.328,529488.784,149166.389,391183.722,9,12,14,15,18
609,0.020513755,10862.906,529542.569,149307.755,391097.721,11,12,14,17,18
610,0.020518198,10835.736,528103.697,148477.201,390462.232,9,14,15,16,18
611,0.020520026,10837.796,528157.002,148618.567,390376.231,11,14,16,17,18
612,0.020527053,10855.166,528822.398,149054.343,390623.221,9,12,14,16,18
613,0.020527930,10814.166,526802.567,147531.125,390085.609,12,15,16,17,18
614,0.020528498,10845.962,528336.823,148523.364,390659.420,11,12,15,16,18
615,0.020532783,10843.785,528120.577,148242.864,390721.498,12,14,15,17,18
616,0.020533708,10875.774,529654.639,149235.103,391295.310,11,12,14,15,18
